name,address,access,madori,land_area,house_area,built_date,strong_point,prefecture_name,price,zip_code,hours,age,notes,built_time,recommendation,shop_id,source,image_url1,image_url2,image_url3,image_url4
犬山市大字五郎丸字猿屋東,愛知県犬山市大字五郎丸字猿屋東,名鉄犬山線「犬山口」歩22分,3LDK,181.5,66.24,1978-9,古民家風の家♪　ウッドデッキ付き庭！　◆オシャレなキッチン◆落ち着いた雰囲気のリビング◆お手入された庭◆,愛知県,"","","","","","",great,"",https://suumo.jp/chukoikkodate/__JJ_JJ010FJ100_arz1050z2bsz1021z2ncz189958202.html?suit=nsuusbsp20121129001,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F050%2FN010000%2Fimg%2F202%2F89958202%2F89958202_0034.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F050%2FN010000%2Fimg%2F202%2F89958202%2F89958202_0035.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F050%2FN010000%2Fimg%2F202%2F89958202%2F89958202_0018.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F050%2FN010000%2Fimg%2F202%2F89958202%2F89958202_0018.jpg&w=500
日進市岩崎町岩根,愛知県日進市岩崎町岩根,地下鉄東山線「星ケ丘」バス27分岩崎神明歩8分,5LDK,270.35,171.53,1978-4,● 古民家風再生リノベーション物件,愛知県,"","","","","","",great,"",https://suumo.jp/chukoikkodate/__JJ_JJ010FJ100_arz1050z2bsz1021z2ncz190279585.html?suit=nsuusbsp20121129001,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F050%2FN010000%2Fimg%2F585%2F90279585%2F90279585_0001.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F050%2FN010000%2Fimg%2F585%2F90279585%2F90279585_0002.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F050%2FN010000%2Fimg%2F585%2F90279585%2F90279585_0003.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F050%2FN010000%2Fimg%2F585%2F90279585%2F90279585_0003.jpg&w=500
呉市郷原町,広島県呉市郷原町,ＪＲ呉線「新広」バス20分大積橋歩1分,3DK,330.68,94.03,1978-7,平屋一戸建て！郊外ならではの緑多い静かな住環境です。駐車場も２台（軽自動車なら３台）確保。古民家風のおしゃれな住宅です。前面道路に下水が来ていないため下水道は引込不可。,広島県,"","","","","","",great,"",https://suumo.jp/chukoikkodate/__JJ_JJ010FJ100_arz1080z2bsz1021z2ncz185598901.html?suit=nsuusbsp20121129001,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F080%2FN010000%2Fimg%2F901%2F85598901%2F85598901_0001.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F080%2FN010000%2Fimg%2F901%2F85598901%2F85598901_0004.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F080%2FN010000%2Fimg%2F901%2F85598901%2F85598901_0002.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F080%2FN010000%2Fimg%2F901%2F85598901%2F85598901_0002.jpg&w=500
足柄下郡箱根町仙石原,神奈川県足柄下郡箱根町仙石原,箱根登山鉄道「強羅」車6.3km,6LDK,2594,514.95,1979-5,■昭和初期の別荘分譲地「仙石原春山荘」地区に立地■国立公園保護地区指定の緑溢れる環境■温泉受湯権２口有り（負担金等有り）■建物一部は飛騨古民家の解体移築,神奈川県,"","","","","","",great,"",https://suumo.jp/chukoikkodate/__JJ_JJ010FJ100_arz1030z2bsz1021z2ncz190558025.html?suit=nsuusbsp20121129001,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F030%2FN010000%2Fimg%2F025%2F90558025%2F90558025_0001.jpg&w=500,"","",""
四條畷市南野６,大阪府四條畷市南野６,ＪＲ片町線「四条畷」歩18分ＪＲ片町線「忍ケ丘」歩21分ＪＲ片町線「野崎」歩36分,4LDK,500,119.97,1979-2,■旅館・料亭・アトリエや隠れ家・ケアハウスなど使い方色々！■滝や池のある日本庭園■水車・お茶室・石橋・数奇屋門・蔵等見どころたくさん！■遠方の古民家よりアクセス良,大阪府,"","","","","","",great,"",https://suumo.jp/chukoikkodate/__JJ_JJ010FJ100_arz1060z2bsz1021z2ncz185867682.html?suit=nsuusbsp20121129001,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F060%2FN010000%2Fimg%2F682%2F85867682%2F85867682_0059.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F060%2FN010000%2Fimg%2F682%2F85867682%2F85867682_0052.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F060%2FN010000%2Fimg%2F682%2F85867682%2F85867682_0035.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F060%2FN010000%2Fimg%2F682%2F85867682%2F85867682_0035.jpg&w=500
足柄下郡真鶴町岩,神奈川県足柄下郡真鶴町岩,ＪＲ東海道本線「真鶴」歩17分,7LDK+2S（納戸）,478.89,147.49,1980-2,こだわりの和風住宅！空気の綺麗な真鶴で古民家に住んでみませんか？家庭菜園やお庭造りも楽しめます！,神奈川県,"","","","","","",great,"",https://suumo.jp/chukoikkodate/__JJ_JJ010FJ100_arz1030z2bsz1021z2ncz191073903.html?suit=nsuusbsp20121129001,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F030%2FN010000%2Fimg%2F903%2F91073903%2F91073903_0002.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F030%2FN010000%2Fimg%2F903%2F91073903%2F91073903_0001.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F030%2FN010000%2Fimg%2F903%2F91073903%2F91073903_0007.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F030%2FN010000%2Fimg%2F903%2F91073903%2F91073903_0007.jpg&w=500
上越市大字下五貫野,新潟県上越市大字下五貫野,ＪＲ信越本線「黒井」歩52分ＪＲ信越本線「犀潟」歩61分ＪＲ信越本線「直江津」歩65分,9LDK,1437,232.17,1980-6,◆大きな敷地が魅力♪ドッグランも可のリフォーム戸建は古民家と洋風のマッチング♪◆ローソン徒歩１分の好立地♪◆車は何台でも駐車ＯＫ♪◆綺麗にお洒落に仕上げました♪,新潟県,"","","","","","",great,"",https://suumo.jp/chukoikkodate/__JJ_JJ010FJ100_arz1040z2bsz1021z2ncz190423197.html?suit=nsuusbsp20121129001,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F040%2FN010000%2Fimg%2F197%2F90423197%2F90423197_0023.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F040%2FN010000%2Fimg%2F197%2F90423197%2F90423197_0001.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F040%2FN010000%2Fimg%2F197%2F90423197%2F90423197_0007.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F040%2FN010000%2Fimg%2F197%2F90423197%2F90423197_0007.jpg&w=500
中野区中央３,東京都中野区中央３,東京メトロ丸ノ内線「新中野」歩5分東京メトロ丸ノ内線「中野坂上」歩11分ＪＲ中央線「中野」歩16分,3LDK+2S（納戸）,146.94,92.53,1980-12,どこへ行くにも快適なアクセスを♪1980年12月築の古民家風の風情ある建物。お客様のお好きにリノベーションをどうぞ♪投資としてお考えして頂いても良い物件です。,東京都,"","","","","","",great,"",https://suumo.jp/chukoikkodate/__JJ_JJ010FJ100_arz1030z2bsz1021z2ncz190206996.html?suit=nsuusbsp20121129001,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F030%2FN010000%2Fimg%2F996%2F90206996%2F90206996_0024.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F030%2FN010000%2Fimg%2F996%2F90206996%2F90206996_0015.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F030%2FN010000%2Fimg%2F996%2F90206996%2F90206996_0016.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F030%2FN010000%2Fimg%2F996%2F90206996%2F90206996_0016.jpg&w=500
桜井市大字白木,奈良県桜井市大字白木,近鉄大阪線「長谷寺」車7km,7LDK+S（納戸）,1213.33,137.31,1982-10,山里の隠れ家！ポツンと一軒家的な大和棟の古民家！,奈良県,"","","","","","",great,"",https://suumo.jp/chukoikkodate/__JJ_JJ010FJ100_arz1060z2bsz1021z2ncz191057583.html?suit=nsuusbsp20121129001,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F060%2FN010000%2Fimg%2F583%2F91057583%2F91057583_0001.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F060%2FN010000%2Fimg%2F583%2F91057583%2F91057583_0003.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F060%2FN010000%2Fimg%2F583%2F91057583%2F91057583_0008.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F060%2FN010000%2Fimg%2F583%2F91057583%2F91057583_0008.jpg&w=500
倉敷市玉島柏島,岡山県倉敷市玉島柏島,新倉敷駅「天満町バス停」歩3分,8DK+S（納戸）,245.57,216.36,1982-1,玉島港や良寛荘がすぐ近くで、趣きある古民家付。買い物スーパーニシナや郵便局が徒歩3分。部屋数多く２世帯やシェアハウスにも可能。,岡山県,"","","","","","",great,"",https://suumo.jp/chukoikkodate/__JJ_JJ010FJ100_arz1080z2bsz1021z2ncz187531964.html?suit=nsuusbsp20121129001,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F080%2FN010000%2Fimg%2F964%2F87531964%2F87531964_0001.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F080%2FN010000%2Fimg%2F964%2F87531964%2F87531964_0002.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F080%2FN010000%2Fimg%2F964%2F87531964%2F87531964_0003.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F080%2FN010000%2Fimg%2F964%2F87531964%2F87531964_0003.jpg&w=500
筑紫野市岡田２,福岡県筑紫野市岡田２,西鉄天神大牟田線「筑紫」歩10分,4LDK,405.86,139.43,1983-7,■古民家物件、室内リフォーム済☆■ペット用トイレ・防音対策のお部屋も完備しています！※市街化調整区域となっており、再建築の際は制限等がかかる場合があります。,福岡県,"","","","","","",great,"",https://suumo.jp/chukoikkodate/__JJ_JJ010FJ100_arz1090z2bsz1021z2ncz190747140.html?suit=nsuusbsp20121129001,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F090%2FN010000%2Fimg%2F140%2F90747140%2F90747140_0002.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F090%2FN010000%2Fimg%2F140%2F90747140%2F90747140_0013.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F090%2FN010000%2Fimg%2F140%2F90747140%2F90747140_0003.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F090%2FN010000%2Fimg%2F140%2F90747140%2F90747140_0003.jpg&w=500
夷隅郡御宿町岩和田,千葉県夷隅郡御宿町岩和田,ＪＲ外房線「御宿」歩25分ＪＲ外房線「浪花」車5.1kmＪＲ外房線「勝浦」車7.9km,4DK,310.74,105.98,1983-6,“千葉・南房総で田舎暮らし”海の見える暮らし・里山の古民家など物件充実！お気軽にフリーダイヤル「0120-63-3311」へお問い合わせください！！,千葉県,"","","","","","",great,"",https://suumo.jp/chukoikkodate/__JJ_JJ010FJ100_arz1030z2bsz1021z2ncz188650740.html?suit=nsuusbsp20121129001,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F030%2FN010000%2Fimg%2F740%2F88650740%2F88650740_0001.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F030%2FN010000%2Fimg%2F740%2F88650740%2F88650740_0006.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F030%2FN010000%2Fimg%2F740%2F88650740%2F88650740_0013.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F030%2FN010000%2Fimg%2F740%2F88650740%2F88650740_0013.jpg&w=500
那珂市中台,茨城県那珂市中台,ＪＲ水郡線「後台」歩17分ＪＲ水郡線「常陸津田」歩18分ＪＲ水郡線「下菅谷」歩35分,9DK,1286.33,266.01,1983-3,店舗兼居宅としてご利用できます！古民家カフェ等をお探しの方にオススメです！,茨城県,"","","","","","",great,"",https://suumo.jp/chukoikkodate/__JJ_JJ010FJ100_arz1030z2bsz1021z2ncz189977254.html?suit=nsuusbsp20121129001,"",https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F030%2FN010000%2Fimg%2F254%2F89977254%2F89977254_0001.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F030%2FN010000%2Fimg%2F254%2F89977254%2F89977254_0002.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F030%2FN010000%2Fimg%2F254%2F89977254%2F89977254_0002.jpg&w=500
倉敷市徳芳,岡山県倉敷市徳芳,ＪＲ山陽本線「中庄」歩11分,3DK+S（納戸）,760.21,99.37,1983-3,土地100坪以上、全居室収納、和室、庭、南庭、浴室に窓、全居室６畳以上、高台に立地、２世帯住宅、古民家風、納戸,岡山県,"","","","","","",great,"",https://suumo.jp/chukoikkodate/__JJ_JJ010FJ100_arz1080z2bsz1021z2ncz189748343.html?suit=nsuusbsp20121129001,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F080%2FN010000%2Fimg%2F343%2F89748343%2F89748343_0021.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F080%2FN010000%2Fimg%2F343%2F89748343%2F89748343_0002.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F080%2FN010000%2Fimg%2F343%2F89748343%2F89748343_0003.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F080%2FN010000%2Fimg%2F343%2F89748343%2F89748343_0003.jpg&w=500
福岡市西区上山門２,福岡県福岡市西区上山門２,ＪＲ筑肥線「下山門」歩20分西鉄バス「宮の前団地」歩3分,4LDK,226,131.85,1983-1,【リフォーム済純和風邸宅】■レンガ調のキッチンタイルや楕円形の扉など当時から使われているものを活かした古民家風リフォーム■黒漆喰で塗られた広々とした玄関・廊下の・・・,福岡県,"","","","","","",great,"",https://suumo.jp/chukoikkodate/__JJ_JJ010FJ100_arz1090z2bsz1021z2ncz190669383.html?suit=nsuusbsp20121129001,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F090%2FN010000%2Fimg%2F383%2F90669383%2F90669383_0022.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F090%2FN010000%2Fimg%2F383%2F90669383%2F90669383_0021.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F090%2FN010000%2Fimg%2F383%2F90669383%2F90669383_0001.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F090%2FN010000%2Fimg%2F383%2F90669383%2F90669383_0001.jpg&w=500
熊本市南区奥古閑町,熊本県熊本市南区奥古閑町,ＪＲ三角線「緑川」歩97分,4LDK,817.63,156.12,1984-1,田園風景の広がるのどかな住環境♪リフォームをして古民家風のお家にしてはいかがでしょうか♪,熊本県,"","","","","","",great,"",https://suumo.jp/chukoikkodate/__JJ_JJ010FJ100_arz1090z2bsz1021z2ncz190005810.html?suit=nsuusbsp20121129001,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F090%2FN010000%2Fimg%2F810%2F90005810%2F90005810_0001.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F090%2FN010000%2Fimg%2F810%2F90005810%2F90005810_0002.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F090%2FN010000%2Fimg%2F810%2F90005810%2F90005810_0003.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F090%2FN010000%2Fimg%2F810%2F90005810%2F90005810_0003.jpg&w=500
空知郡南幌町南７線西,北海道空知郡南幌町南７線西,ＪＲ函館本線「江別」車10km,6LDK,2813.43,144.18,1984-7,駐車３台以上可、土地100坪以上、陽当り良好、ＬＤＫ１５畳以上、庭１０坪以上、家庭菜園、畑、古民家風、納戸,北海道,"","","","","","",great,"",https://suumo.jp/chukoikkodate/__JJ_JJ010FJ100_arz1010z2bsz1021z2ncz189831444.html?suit=nsuusbsp20121129001,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F010%2FN010000%2Fimg%2F444%2F89831444%2F89831444_0001.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F010%2FN010000%2Fimg%2F444%2F89831444%2F89831444_0002.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F010%2FN010000%2Fimg%2F444%2F89831444%2F89831444_0003.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F010%2FN010000%2Fimg%2F444%2F89831444%2F89831444_0003.jpg&w=500
西条市船屋甲,愛媛県西条市船屋甲,ＪＲ予讃線「伊予西条」歩48分せとうちバス「船屋」歩1分,5DK,539,125.54,1984-1,田園風景広がる静かな環境！５ＤＫの美邸とこだわりの古民家,愛媛県,"","","","","","",great,"",https://suumo.jp/chukoikkodate/__JJ_JJ010FJ100_arz1070z2bsz1021z2ncz188162416.html?suit=nsuusbsp20121129001,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F070%2FN010000%2Fimg%2F416%2F88162416%2F88162416_0001.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F070%2FN010000%2Fimg%2F416%2F88162416%2F88162416_0002.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F070%2FN010000%2Fimg%2F416%2F88162416%2F88162416_0003.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F070%2FN010000%2Fimg%2F416%2F88162416%2F88162416_0003.jpg&w=500
結城郡八千代町大字片角,茨城県結城郡八千代町大字片角,関東鉄道常総線「下妻」車4.7km,7DK,642.99,642.99,1985-1,敷地194坪が広い古民家的農家住宅、手を付けずに中を片づけてお引渡しします。お好きなようにリノベーションしてください。,茨城県,"","","","","","",great,"",https://suumo.jp/chukoikkodate/__JJ_JJ010FJ100_arz1030z2bsz1021z2ncz190789397.html?suit=nsuusbsp20121129001,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F030%2FN010000%2Fimg%2F397%2F90789397%2F90789397_0001.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F030%2FN010000%2Fimg%2F397%2F90789397%2F90789397_0002.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F030%2FN010000%2Fimg%2F397%2F90789397%2F90789397_0003.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F030%2FN010000%2Fimg%2F397%2F90789397%2F90789397_0003.jpg&w=500
那須郡那須町大字高久甲,栃木県那須郡那須町大字高久甲,東北新幹線「那須塩原」車13.2km,4LDK,1512.72,156.1,1985-6,那須インターから2分の那須街道沿いの店舗・居宅付物件のご紹介です。和風で風情のある内観と広々とした和室があり、古民家のような雰囲気を味わえます,栃木県,"","","","","","",great,"",https://suumo.jp/chukoikkodate/__JJ_JJ010FJ100_arz1030z2bsz1021z2ncz189278210.html?suit=nsuusbsp20121129001,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F030%2FN010000%2Fimg%2F210%2F89278210%2F89278210_0079.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F030%2FN010000%2Fimg%2F210%2F89278210%2F89278210_0080.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F030%2FN010000%2Fimg%2F210%2F89278210%2F89278210_0081.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F030%2FN010000%2Fimg%2F210%2F89278210%2F89278210_0081.jpg&w=500
加西市大内町,兵庫県加西市大内町,北条鉄道北条線「北条町」歩67分北条鉄道北条線「播磨横田」歩93分,6LDK,487,150.72,1984-1,古民家風、駐車３台以上可、土地100坪以上、前道６ｍ以上、陽当り良好、庭、即入居可、システムキッチン、和室、２階建、緑豊かな住宅地、全居室６畳以上,兵庫県,"","","","","","",great,"",https://suumo.jp/chukoikkodate/__JJ_JJ010FJ100_arz1060z2bsz1021z2ncz190519829.html?suit=nsuusbsp20121129001,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F060%2FN010000%2Fimg%2F829%2F90519829%2F90519829_0001.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F060%2FN010000%2Fimg%2F829%2F90519829%2F90519829_0002.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F060%2FN010000%2Fimg%2F829%2F90519829%2F90519829_0003.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F060%2FN010000%2Fimg%2F829%2F90519829%2F90519829_0003.jpg&w=500
土浦市粟野町1830,茨城県土浦市粟野町1830,ＪＲ常磐線「土浦」車7.9kmつくばエクスプレス「つくば」車12kmＪＲ常磐線「神立」歩78分,7LDK,1421.6,168.3,1985-1,お得な売主物件。住宅ローン控除・住まい給付金対象【5年間1000万円瑕疵保険付】、古民家風再生住宅。区域指定地域どなたでも再建築可能。【すべての画像解説付きです】,茨城県,"","","","","","",great,"",https://suumo.jp/chukoikkodate/__JJ_JJ010FJ100_arz1030z2bsz1021z2ncz188461023.html?suit=nsuusbsp20121129001,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F030%2FN010000%2Fimg%2F023%2F88461023%2F88461023_0001.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F030%2FN010000%2Fimg%2F023%2F88461023%2F88461023_0002.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F030%2FN010000%2Fimg%2F023%2F88461023%2F88461023_0005.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F030%2FN010000%2Fimg%2F023%2F88461023%2F88461023_0005.jpg&w=500
福津市内殿,福岡県福津市内殿,JR九州バス「内殿」歩4分,3LDK+S（納戸）,264.5,115.02,1987-3,太陽光発電、オール電化、サンルーム完備、モダンな外観。室内は梁剥き出しのこだわり古民家風平屋建！居住中物件にて、内覧の際は予め日時を調整させて頂きます。,福岡県,"","","","","","",great,"",https://suumo.jp/chukoikkodate/__JJ_JJ010FJ100_arz1090z2bsz1021z2ncz190829532.html?suit=nsuusbsp20121129001,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F090%2FN010000%2Fimg%2F532%2F90829532%2F90829532_0001.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F090%2FN010000%2Fimg%2F532%2F90829532%2F90829532_0002.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F090%2FN010000%2Fimg%2F532%2F90829532%2F90829532_0003.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F090%2FN010000%2Fimg%2F532%2F90829532%2F90829532_0003.jpg&w=500
多可郡多可町加美区大袋,兵庫県多可郡多可町加美区大袋,ＪＲ加古川線「西脇市」バス60分大袋歩3分,10K,933.28,113.52,1987-1,古民家の飲食店に♪自給自足の暮らしにいかがでしょうか,兵庫県,"","","","","","",great,"",https://suumo.jp/chukoikkodate/__JJ_JJ010FJ100_arz1060z2bsz1021z2ncz190005405.html?suit=nsuusbsp20121129001,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F060%2FN010000%2Fimg%2F405%2F90005405%2F90005405_0001.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F060%2FN010000%2Fimg%2F405%2F90005405%2F90005405_0002.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F060%2FN010000%2Fimg%2F405%2F90005405%2F90005405_0003.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F060%2FN010000%2Fimg%2F405%2F90005405%2F90005405_0003.jpg&w=500
岡山市南区箕島,岡山県岡山市南区箕島,ＪＲ宇野線「備中箕島」歩15分ＪＲ宇野線「早島」歩20分ＪＲ宇野線「久々原」歩37分,6DK+S（納戸）,715,144.97,1987-6,■駐車３台以上可■システムキッチン■浴室乾燥機■家庭菜園■温水洗浄便座■ＴＶモニタ付インターホン■ＩＨクッキングヒーター■古民家風■価格変更致しました,岡山県,"","","","","","",great,"",https://suumo.jp/chukoikkodate/__JJ_JJ010FJ100_arz1080z2bsz1021z2ncz188305976.html?suit=nsuusbsp20121129001,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F080%2FN010000%2Fimg%2F976%2F88305976%2F88305976_0001.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F080%2FN010000%2Fimg%2F976%2F88305976%2F88305976_0002.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F080%2FN010000%2Fimg%2F976%2F88305976%2F88305976_0007.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F080%2FN010000%2Fimg%2F976%2F88305976%2F88305976_0007.jpg&w=500
富津市山中,千葉県富津市山中,ＪＲ内房線「保田」車7kmＪＲ内房線「浜金谷」車9.7kmＪＲ内房線「安房勝山」車12.5km,1K,721,23.14,1988-1,“千葉・南房総で田舎暮らし”海の見える暮らし・里山の古民家など物件充実！お気軽にフリーダイヤル「0120-633-311」へお問い合わせください！！,千葉県,"","","","","","",great,"",https://suumo.jp/chukoikkodate/__JJ_JJ010FJ100_arz1030z2bsz1021z2ncz181542685.html?suit=nsuusbsp20121129001,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F030%2FN010000%2Fimg%2F685%2F81542685%2F81542685_0001.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F030%2FN010000%2Fimg%2F685%2F81542685%2F81542685_0002.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F030%2FN010000%2Fimg%2F685%2F81542685%2F81542685_0004.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F030%2FN010000%2Fimg%2F685%2F81542685%2F81542685_0004.jpg&w=500
